sample_id,topic_name,topic_text
T_OUTLIER_S0048,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Turn lights on using LIFX. Turn off light as you leave.. LIFX bulbs fade away when your GOS shows you are away from home."
T_OUTLIER_S0049,-1_use smartthings_detects_automatically turn_run homeseer event,"When Smart Home/Away from ecobee, do Turn off using WeMo Light Switch. If Ecobee thermostat detects I'm not home, turn off the lights. Uses smarthome/smartaway to tell if you are home or not"
T_OUTLIER_S0050,-1_use smartthings_detects_automatically turn_run homeseer event,"When Temperature rises above from Nest Thermostat, do Turn on fan for 15 minutes using Nest Thermostat. NEST - Run the FAN not the AC. Turn on the Fan once the Nest hits a set tempThe idea is to save on costs of running the AC by running the fan first Use in junction with another Applet when above 78 then turn on AC."
T_OUTLIER_S0051,-1_use smartthings_detects_automatically turn_run homeseer event,"When Monitor a sensor value from Seeed, do Drive any Grove using Seeed. Off-strip. This will switch off lights"
T_OUTLIER_S0052,-1_use smartthings_detects_automatically turn_run homeseer event,"When Mode armed from Scout Alarm, do Set temperature using Nest Thermostat. Set Nest temperature when Scout Alarm is armed. Used to adjust the Nest thermostat temperature when a Scout Alarm mode is armed (i.elower the temperature when sleep mode is armed)."
T_OUTLIER_S0053,-1_use smartthings_detects_automatically turn_run homeseer event,"When Alarm triggered from Scout Alarm, do Start recording using Manything. Activate your Manythings Camera if Alarm is Triggered. Use Manythings to record the activity in your home if an alarm is triggered."
T_OUTLIER_S0054,-1_use smartthings_detects_automatically turn_run homeseer event,"When Every day of the week at from Date & Time, do Blink lights using Philips Hue. Blink Hue lights everyday at set time. Effect lights quickly turn on and off a few times"
T_OUTLIER_S0055,-1_use smartthings_detects_automatically turn_run homeseer event,"When Every day of the week at from Date & Time, do Blink lights using Philips Hue. Wake-up call. I use this Applet and works for me really well.At 6:00 every school day, it will blink the lights."
T_OUTLIER_S0056,-1_use smartthings_detects_automatically turn_run homeseer event,"When Every day of the week at from Date & Time, do Blink lights using Philips Hue. School nights- bedtime alert. Monday-Thursday & Sunday OR specified time lights blink"
T_OUTLIER_S0057,-1_use smartthings_detects_automatically turn_run homeseer event,"When Power drops below from Smappee, do Turn on plug using Smappee. Turn on stuff when my consumption is low. Turn on the appliance(s) connected to the selected plug when the power drops below the specified threshold."
T_OUTLIER_S0058,-1_use smartthings_detects_automatically turn_run homeseer event,"When Power rises above from Smappee, do Blink lights using Philips Hue. When power rises above blink lights. Change the Rises above field to personalize this Applet"
T_OUTLIER_S0059,-1_use smartthings_detects_automatically turn_run homeseer event,"When Hub status changed from SkylinkNet, do Set temperature for a period of time using Honeywell Total Connect Comfort. Set thermostat temperature for a period of time when SkylinkNet is armed away. Set thermostat to a specific temperature for a fixed time when SkylinkNet is armed away."
T_OUTLIER_S0060,-1_use smartthings_detects_automatically turn_run homeseer event,"When New event from a rule from Sighthound Video, do Change color using Philips Hue. Turn hue lights red if Sighthound detects a person in my home while I am away. Know if someone was detected in your home before you walk in."
T_OUTLIER_S0061,-1_use smartthings_detects_automatically turn_run homeseer event,"When Mother's face is touched from Sen.se Mother, do Play audio from URL using Musaic. Play Drake's hit song ""Jumpman"" every time you touch Mother's face. Title says it all."
T_OUTLIER_S0062,-1_use smartthings_detects_automatically turn_run homeseer event,"When Smart Home/Away from ecobee, do Turn on lights using Philips Hue. Turn on lights when motion detected. Ecobee and Hue work together to detect occupancy and turn lights on"
T_OUTLIER_S0063,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Turn light on using Hive Active Light. Turn on my light when I'm on my way home. Make sure you don't come home to a dark house. This Applet turns on your chosen Hive Active Lightâ¢ when you are on your way home."
T_OUTLIER_S0064,-1_use smartthings_detects_automatically turn_run homeseer event,"When Vehicle leaves a place from Zubie, do Switch off using SmartThings. When I leave home, turn off the lights. When Zubie detects a departure event from your Home, or any specified location, you can use the SmartThings channel to turn off one or more lights. You will need to have configured SmartThings devices and service to use this recipe."
T_OUTLIER_S0065,-1_use smartthings_detects_automatically turn_run homeseer event,"When Say a specific phrase from Amazon Alexa, do Activate shortcut using Wink: Shortcuts. Tell my house ""Good Night"" (Alexa -> Wink shortcut). Tell your Echo ""Alexa, trigger good night"" and point it to your Wink shortcut that sets your sleep/at home settings."
T_OUTLIER_S0066,-1_use smartthings_detects_automatically turn_run homeseer event,"When Ask for a sports team's next game from Amazon Alexa, do Quick add event using Google Calendar. Add a sports game to your Google Calendar when you ask Alexa when your team plays next. Ask Alexa ""when do the Raptors play next"" and she will add the next game to your Google Calendar."
T_OUTLIER_S0067,-1_use smartthings_detects_automatically turn_run homeseer event,"When A specific person arrives home from Netatmo Security, do Turn on lights using Philips Hue. Turn on lights when a specific person arrives home.. Automatically turn lights on for someone specific arriving home."
T_OUTLIER_S0068,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights off using LIFX. Leave an area,Turn LIFX bulb(s) off. When you leave an area your LIFX bulb(s) will turn off."
T_OUTLIER_S0069,-1_use smartthings_detects_automatically turn_run homeseer event,"When An alarm event occurred from EZVIZ, do Turn on lights using Philips Hue. Turn on Philips Hue when motion is detected.. Turn on Philips Hue when motion is detected."
T_OUTLIER_S0070,-1_use smartthings_detects_automatically turn_run homeseer event,"When Button press from Button widget, do Turn light off using Hive Active Light. Turn off my light. Access your light switch even when you are not at home. This DO Applet lets you turn off a specific Hive Active Lightâ¢."
T_OUTLIER_S0071,-1_use smartthings_detects_automatically turn_run homeseer event,"When Exit an area from BMW Labs, do Turn off lights using Philips Hue. Turn your hue lights off when you leave any area on a map. Automatically turn off your lights when you exit an area (e.g. home) that you specify."
T_OUTLIER_S0072,-1_use smartthings_detects_automatically turn_run homeseer event,"When Exit an area from BMW Labs, do Turn off lights using Philips Hue. Turn off all your lights when you leave home for work. This Recipe will turn off all your hue lights when you leave the area you specify."
T_OUTLIER_S0073,-1_use smartthings_detects_automatically turn_run homeseer event,"When Enter an area from BMW Labs, do Turn on lights using Philips Hue. Turn the lights on when you're near home. Arrive to a bright and welcoming home without lifting a finger"
T_OUTLIER_S0074,-1_use smartthings_detects_automatically turn_run homeseer event,"When Exit an area from BMW Labs, do Turn lights off using LIFX. Automatically turn off your LIFX lights when you leave home. This Recipe will turn off your LIFX lights when you exit the area you specify."
T_OUTLIER_S0075,-1_use smartthings_detects_automatically turn_run homeseer event,"When You arrive at a specific place from Life360, do Blink lights using LIFX. Blink when I'm almost at home/work. Let family know you arrived"
T_OUTLIER_S0076,-1_use smartthings_detects_automatically turn_run homeseer event,"When First family member arrives at a specific place from Life360, do Turn lights on using LIFX. When I arrive home, turn the lights on. Automatically turns the lights on when I arrive home."
T_OUTLIER_S0077,-1_use smartthings_detects_automatically turn_run homeseer event,"When Family is now sleeping from hugOne, do Turn off lights using Philips Hue. Turn off your Hue lights when the whole family is asleep.. When hugOne detects all the family members are asleep, it will automatically turn off all the Philips Hue lights you have setup."
T_OUTLIER_S0078,-1_use smartthings_detects_automatically turn_run homeseer event,"When The security panel has been armed from HomeControl Flex, do Turn lights off using LIFX. Turn off my lights when the panel is armed.. Make sure you didn't forget to turn off your lights when you leave for the day."
T_OUTLIER_S0079,-1_use smartthings_detects_automatically turn_run homeseer event,"When New check-in tagged from Foursquare, do Turn on using WeMo Smart Plug. Turn on a light every time you check in at #home. Make sure to add the #hashtag #home to your check in!"
T_OUTLIER_S0080,-1_use smartthings_detects_automatically turn_run homeseer event,"When New check-in tagged from Foursquare, do Turn on using WeMo Smart Plug. Turn on the lights when you check in at #home. This Recipe works when the hashtag #home is in your checkin's shout. So when you checkin at home be sure to include #home."
T_OUTLIER_S0081,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Breathe lights using LIFX. Lifx lights breathe to announce you are almost home. Easier than calling"
T_OUTLIER_S0082,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Turn lights off using LIFX. Turn your porch light off when you get home.. Set your location, and choose your LIFX light."
T_OUTLIER_S0083,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Turn lights off using LIFX. Enter an area? Lights go off!. You know when is happens? You just get to work and, *Poof*! ""I NEEDED TO TURN OFF MY LIGHTS!!""Well, no longer will that happen! Just change the location to your work, and the lights will automatically turn off :D"
T_OUTLIER_S0084,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights off using LIFX. If you exit an area, turn lights off. all lights will be turned off"
T_OUTLIER_S0085,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights off using LIFX. If You exit an area, then turn lights off. If you exit home OR office, turn lights off automatically."
T_OUTLIER_S0086,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights off using LIFX. Lights Off. Leave street"
T_OUTLIER_S0087,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights off using LIFX. Turn off the lights. Turn off the lights when you leaving the area"
T_OUTLIER_S0088,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights off using LIFX. Turn off lights, when leaving. Turns off all of your lights, when you leave the location"
T_OUTLIER_S0089,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights off using LIFX. Gently fade your lights off when you leave home. Use your iPhone's GPS to trigger your lights to fade your lights off over 10 minutes when you've left the building."
T_OUTLIER_S0090,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Turn lights on using LIFX. Turn your lights on as you arrive home. Automatically turn your lights on as you arrive home."
T_OUTLIER_S0091,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Turn lights on using LIFX. Turn on my lights when I get home. Just fill in your home address and specify how precise you want the location to be!"
T_OUTLIER_S0092,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from Location, do Turn lights on using LIFX. Turn off light as you leave.. LIFX bulbs fade away when your GOS shows you are away from home."
T_OUTLIER_S0093,-1_use smartthings_detects_automatically turn_run homeseer event,"When You exit an area from Location, do Turn lights on using LIFX. If you exit an area then turn lights ON. Turn lights on when you leave an area"
T_OUTLIER_S0094,-1_use smartthings_detects_automatically turn_run homeseer event,"When You enter an area from iOS Location, do Resume programmed schedule using Honeywell Total Connect Comfort. If you enter an area resume the normal programmed schedule. Resume normal thermostat operation when returning back to home after an absence."
T_OUTLIER_S0095,-1_use smartthings_detects_automatically turn_run homeseer event,"When Lock locked by specific person from August, do Turn off lights using Philips Hue. Automatically turn off your lights as you leave home. Don't worry about turning off the lights when you leave, as they will now automatically do so when you lock your door."
T_OUTLIER_S0096,-1_use smartthings_detects_automatically turn_run homeseer event,"When Lock locked by specific person from August, do Set light level using Lutron Caseta Wireless. Dim your lights after you leave home. Dim a Lutron light after a particular person locks a designated August Smart Lock and leaves home."
T_OUTLIER_S0097,-1_use smartthings_detects_automatically turn_run homeseer event,"When Say a specific phrase from Amazon Alexa, do Dim lights using Philips Hue. Blu to (intensity). My Template to program bulb INTENSITY for my specific Philips Hue BulbBlu = name of MY Hue BulbCreated to quicken process of programming Bulb INTENSITY Interchange Individual Bulb names & INTENSITY by editing this Applet."
T_OUTLIER_S0098,-1_use smartthings_detects_automatically turn_run homeseer event,"When Item added to your To Do List from Amazon Alexa, do Add a to-do for Today using Kyber calendars, todos & reminders. Add a #reminder via #voice using Amazon Alexa. Add a to-do on Amazon Alexa and get it added on your phone."
T_OUTLIER_S0099,-1_use smartthings_detects_automatically turn_run homeseer event,"When Item added to your To Do List from Amazon Alexa, do Add a to-do for Today using Kyber calendars, todos & reminders. Add a to-do on #Slack via Amazon #Alexa, thanks to Kyber for Slack.. Tell Amazon #Echo ""Alexa, remind me to..."" and the to-do will be added to #Slack via Kyber for Slack that offers to-dos, reminders, calendars natively on Slack."
T_OUTLIER_S0100,-1_use smartthings_detects_automatically turn_run homeseer event,"When Every hour at from Date & Time, do Blink lights using Philips Hue. On the hour every hour. top of the hour notification"
